Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
9,251.019294,251.01935385162392,251.0195639511791,857829.4,-9999,743126.8,13.22,-1,-0.8369847826544894,0.880634417243416,0,0.5283806503460495,3,2.1666666666666665,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H13 O1 N4 P1 S2,6,13,1,4,1,2,-9999,-9999,-9999
11,253.034921,253.03497953247813,253.0352140156391,1144965.9,-9999,707209.8,18.31,-1,-0.9266819319136343,0.8557156551846377,0,0.5134293931107826,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999,-9999
12,253.070793,253.0708515090014,253.0707301451191,870411,-9999,792754,13.43,-1,0.4795650695389993,0.9591286616516332,0,0.5754771969909799,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,-9999,-9999
23,262.975665,262.975717026666,262.9759678045391,822881.4,-9999,711265.9,12.37,-1,-0.9536151731695972,0.8478884888470021,0,0.5087330933082013,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999
24,263.019318,263.0193699980969,263.01956395117907,1193446.8,-9999,618106,18.84,-1,-0.7374093365236595,0.9060445416787384,0,0.543626725007243,4,1.8571428571428572,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H13 O1 N4 P1 S2,7,13,1,4,1,2,-9999,-9999,-9999
26,265.035032,265.0350826788942,265.0352140156391,1839510.8,-9999,699846.9,29.92,-1,-0.4955445086875473,0.9564207663996264,0,0.5738524598397758,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,-9999,-9999
27,265.07074,265.0707906555248,265.07073014511906,829723,-9999,1026036.8,12.4,-1,0.22828022424078231,0.9905889352067272,0,0.5943533611240363,3,2.142857142857143,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H15 O5 N4 P1,7,15,5,4,1,-9999,-9999,-9999,-9999
29,265.07478,265.07483065288073,265.0747528971191,1095835.5,-9999,775953,17.02,-1,0.29333522261837747,0.9845083962251888,0,0.5907050377351133,7,1.25,0.25,N2 P1 O3,de-protonated,0,-9999,C12 H15 O3 N2 P1,12,15,3,2,1,-9999,-9999,-9999,-9999
32,265.147248,265.1472986054534,265.1475239158191,1283748,-9999,749041.4,20.28,-1,-0.8497547416816705,0.8771993234363712,0,0.5263195940618227,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999
33,265.147567,265.1476176052446,265.1475239158191,3212324,-9999,655547,53.74,-1,0.35334829504821846,0.9775999136187196,0,0.5865599481712317,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999
34,267.014322,267.01437138352946,267.0144785707491,1130747.4,-9999,883175.4,17.62,-1,-0.4014284925141772,0.971183820071411,0,0.5827102920428466,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,-9999,-9999
