Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
2,277.070473,277.0704854086676,277.07073014511906,856794,-9999,834045.1,12.81,-1,-0.8832995507520384,0.8679948056440304,0,0.5207968833864183,4,1.875,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H15 O5 N4 P1,8,15,5,4,1,-9999,-9999,N/A,N/A,-9999
3,277.14332,277.1433324117733,277.14350116381905,1138144.3,-9999,632034,17.68,-1,-0.608897719157864,0.9349396777035804,0,0.5609638066221483,2,2.3,0.3,N4 P1 O3,de-protonated,0,-9999,C10 H23 O3 N4 P1,10,23,3,4,1,-9999,-9999,N/A,N/A,-9999
4,279.086169,279.0861814946019,279.0863802095791,880644.6,-9999,688810.4,13.15,-1,-0.7120196158157795,0.912114825850638,0,0.5472688955103827,3,2.125,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H17 O5 N4 P1,8,17,5,4,1,-9999,-9999,N/A,N/A,-9999
6,291.086294,291.0863070061977,291.0863802095791,850748.3,-9999,697527.5,12.39,-1,-0.25148336143126326,0.988590073488228,0,0.5931540440929368,4,1.8888888888888888,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H17 O5 N4 P1,9,17,5,4,1,-9999,-9999,N/A,N/A,-9999
7,293.065554,293.0655670905786,293.0656447646891,1109205.5,-9999,691115.5,16.76,-1,-0.2650399727902181,0.98733480884576,0,0.5924008853074559,4,1.875,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H15 O6 N4 P1,8,15,6,4,1,-9999,-9999,N/A,N/A,-9999
8,293.102024,293.10203709213334,293.10203027403907,1276504.3,-9999,655300.1,19.58,-1,0.02326184595593082,0.999901820490326,0,0.5999410922941956,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999,N/A,N/A,-9999
10,293.17479,293.1748030952356,293.17480129273906,13280734,-9999,553260.7,222.38,-1,0.00614819726998723,0.999929309999479,0.9364218790586272,0.9745263376231382,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,N/A,N/A,-9999
11,293.175712,293.17572509527486,293.1758328639391,1222174,-9999,450616.3,18.67,-1,-0.3675905451802139,0.975780265067776,0,0.5854681590406655,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
13,294.177561,294.1775741379863,294.1774443202591,1287211.9,-9999,708102,19.76,-1,0.4412905534388773,0.9652821501567506,0,0.5791692900940503,0,2.5,0.08333333333333333,N3 S1 P1 O1,de-protonated,0,-9999,C12 H30 O1 N3 P1 S1,12,30,1,3,1,1,-9999,N/A,N/A,-9999
14,294.178151,294.1781641380114,294.1781561278091,2718252,-9999,611246,43.94,-1,0.02722908612842686,0.9998654787955972,0.9364218790586272,0.9744880389008092,1,2.7,0.3,13C1 N4 P1 O3,de-protonated,1,10,C10 H27 O3 N4 P1 13C1,10,27,3,4,1,-9999,1,N/A,N/A,-9999
