Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,209.04556,209.04548207484655,209.04554696782907,889981.9,-9999,949164.6,14.57,-1,-0.3104250889963032,0.9826669035461808,0,0.5896001421277085,6,1,0.5,O5,de-protonated,0,-9999,C10 H10 O5,10,10,5,-9999,-9999,-9999,-9999,N/A
1,241.071802,241.07174560371388,241.0717617163191,936551.3,-9999,664646.3,14.85,-1,-0.06683738109540019,0.9991897544113324,0,0.5995138526467995,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A
2,243.051045,243.05098993421217,243.05102627142907,934240.3,-9999,659956.8,14.75,-1,-0.1495044783603754,0.995952546638235,0,0.597571527982941,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,N/A
3,243.087478,243.08742295870337,243.0874117807791,914854,-9999,574636.8,14.4,-1,0.04598314736555518,0.9996164094436394,0,0.5997698456661836,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A
4,253.071721,253.07167267036948,253.0717617163191,1067610.4,-9999,694645.4,16.99,-1,-0.3518604723173192,0.9777860474070688,0,0.5866716284442413,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,N/A
5,255.051101,255.05105400095985,255.05102627142907,1232760.1,-9999,600875,19.84,-1,0.10872150248015976,0.9978575086985714,0,0.5987145052191428,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,N/A
6,255.087419,255.08737202537375,255.08741178077904,1164541.3,-9999,364716.3,18.64,-1,-0.15585012606037388,0.9956024430509576,0,0.5973614658305745,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A
7,257.066671,257.06662535587805,257.0666763358891,1799187.6,-9999,618865.8,29.88,-1,-0.19831435089203703,0.9928892821451571,0,0.5957335692870943,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A
8,259.04595,259.04590568640054,259.0459408909991,908961.9,-9999,625321,14.01,-1,-0.13590098501932918,0.9966544190781678,0,0.5979926514469006,5,1.2,0.8,O8,de-protonated,0,-9999,C10 H12 O8,10,12,8,-9999,-9999,-9999,-9999,N/A
9,259.082299,259.0822547108353,259.0823264003491,1064998.9,-9999,618222.8,16.76,-1,-0.27670553520375346,0.9862032678437432,0,0.5917219607062459,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,N/A
10,263.056065,263.05602338210343,263.0561116518591,865899.9,-9999,665825.3,13.16,-1,-0.3355548560522095,0.9797767015152484,0,0.587866020909149,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,N/A
11,265.071723,265.0716827370809,265.0717617163191,1141670.4,-9999,608029.6,17.88,-1,-0.2979541754473135,0.9840206327611456,0,0.5904123796566872,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A
12,265.108207,265.1081667616063,265.1081472256691,852586.8,-9999,578719.8,12.84,-1,0.07369044451203781,0.9990151678009916,0,0.5994091006805949,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,N/A
13,265.147901,265.1478607882897,265.14790403833905,1366959.6,-9999,683036.3,21.8,-1,-0.16311669341631538,0.9951838198704642,0,0.5971102919222785,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
14,265.148168,265.14812778846914,265.14790403833905,1003951.7,-9999,1059322.5,15.48,-1,0.8438691261814789,0.8787873354311537,0,0.5272724012586922,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
15,267.051013,267.05097406761075,267.05102627142907,1462805.1,-9999,707818.9,23.46,-1,-0.19548256017724985,0.9930902062529168,0,0.5958541237517501,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,N/A
15,267.051013,267.05097406761075,267.0508640800991,1462805.1,-9999,707818.9,23.46,-1,0.4118597858006209,0.9696899813453328,0,0.5818139888071997,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A
