Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,33S,34S
24,253.035086,253.03512521502145,253.0353762069691,1050472.1,-9999,723050.4,16.55,-1,-0.9919243364327648,0.8364990597033366,0,0.5018994358220019,7,0.9090909090909092,0.6363636363636364,O7,de-protonated,0,-9999,C11 H10 O7,11,10,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
24,253.035086,253.03512521502145,253.0352140156391,1050472.1,-9999,723050.4,16.55,-1,-0.3509417374659289,0.9779006109444088,0,0.5867403665666452,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,N/A,N/A,-9999
30,255.050733,255.05077149610992,255.05102627142907,1976988.1,-9999,685774.2,32.77,-1,-0.9989190119084927,0.834388122144483,0,0.5006328732866898,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
35,257.066394,257.0664317771934,257.0666763358891,2842952.5,-9999,679024.2,47.99,-1,-0.9513434382562148,0.8485545380087984,0,0.509132722805279,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
38,259.04564800000003,259.045685071262,259.0459408909991,808166.7,-9999,751478.3,12.12,-1,-0.9875458236061176,0.8378156068318866,0,0.5026893640991319,5,1.2,0.8,O8,de-protonated,0,-9999,C10 H12 O8,10,12,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
40,259.082055,259.0820920582769,259.0823264003491,1602411.9,-9999,831853.5,25.99,-1,-0.9045081362588032,0.8620435261062648,0,0.5172261156637589,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
41,261.040217,261.0402533598682,261.0404615873991,1033790.3,-9999,565543,15.94,-1,-0.7976829707721931,0.8909602562252738,0,0.5345761537351642,9,0.7692307692307693,0.4615384615384616,O6,de-protonated,0,-9999,C13 H10 O6,13,10,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
44,262.975726,262.97576166953917,262.9759678045391,947205.6,-9999,725365.6,14.43,-1,-0.7838548961297738,0.8945028017618021,0,0.5367016810570813,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,N/A,-9999
45,263.019432,263.0194676539507,263.01972614250906,1123723.4,-9999,704139.5,17.5,-1,-0.9827725172928486,0.8392465704646634,0,0.5035479422787981,9,0.6666666666666666,0.5833333333333334,O7,de-protonated,0,-9999,C12 H8 O7,12,8,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
45,263.019432,263.0194676539507,263.01956395117907,1123723.4,-9999,704139.5,17.5,-1,-0.3661219223419533,0.9759710677573216,0,0.5855826406543928,4,1.8571428571428572,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H13 O1 N4 P1 S2,7,13,1,4,1,2,-9999,N/A,N/A,-9999
46,263.055817,263.05585264097346,263.0561116518591,1751696.3,-9999,743526.9,28.39,-1,-0.9846221934558008,0.8386925992120241,0,0.5032155595272144,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
47,263.092214,263.0922496279919,263.0924971612091,1518357.1,-9999,746351,24.34,-1,-0.9408600391956472,0.8516142839382028,0,0.5109685703629216,7,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,-9999,C14 H16 O5,14,16,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
48,263.128588,263.1286236150185,263.12888267055905,1032474,-9999,812615.1,15.91,-1,-0.9845195932496968,0.8387233452968421,0,0.5032340071781053,6,1.3333333333333333,0.26666666666666666,O4,de-protonated,0,-9999,C15 H20 O4,15,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
50,265.035097,265.0351319350328,265.0353762069691,1637909.5,-9999,608097.7,26.22,-1,-0.9216578549103384,0.8571587250000664,0,0.5142952350000398,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
50,265.035097,265.0351319350328,265.0352140156391,1637909.5,-9999,608097.7,26.22,-1,-0.3096969835639463,0.9827474134687304,0,0.5896484480812382,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A,N/A,-9999
51,265.071486,265.07152092205405,265.0717617163191,2240666.3,-9999,638344.1,36.6,-1,-0.9084116070311988,0.8609373259016931,0,0.5165623955410159,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
