Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,33S,34S
3,235.030972,235.03139178364364,235.0311740070591,779867.8,-9999,650593.7,12.07,-1,0.9265859538371716,0.8557432737144193,0,0.5134459642286515,3,1.8571428571428572,0.42857142857142855,N2 S1 P1 O3,de-protonated,0,-9999,C7 H13 O3 N2 P1 S1,7,13,3,2,1,1,-9999,-9999,N/A,-9999
16,245.073049,245.07345070875311,245.07369026868903,823887.6,-9999,964658.8,12.69,-1,-0.977501647305244,0.8408214585339131,0,0.5044928751203478,8,1.0714285714285714,0.14285714285714285,P1 O2,de-protonated,0,-9999,C14 H15 O2 P1,14,15,2,-9999,1,-9999,-9999,-9999,N/A,-9999
17,249.046871,249.0472655562091,249.0474755201991,1055963.3,-9999,638903.5,16.75,-1,-0.8430681319744247,0.8790028214830361,0,0.5274016928898216,12,0.6875,0.0625,P1 O1,de-protonated,0,-9999,C16 H11 O1 P1,16,11,1,-9999,1,-9999,-9999,-9999,N/A,-9999
19,251.026225,251.02661599353908,251.02674007530908,979481.5,-9999,789213.4,15.32,-1,-0.494297021740949,0.9566350816918652,0,0.573981049015119,12,0.6,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H9 O2 P1,15,9,2,-9999,1,-9999,-9999,-9999,N/A,-9999
20,253.078274,253.07866130002415,253.07877564911908,1054813.9,-9999,803514.4,16.65,-1,-0.4518320218959379,0.9636345592632622,0,0.5781807355579573,10,0.9375,0.0625,P1 O1,de-protonated,0,-9999,C16 H15 O1 P1,16,15,1,-9999,1,-9999,-9999,-9999,N/A,-9999
22,255.057552,255.05793573749096,255.0580402042291,884048.5,-9999,701581.3,13.57,-1,-0.409580258936471,0.9700195008321568,0,0.5820117004992941,10,0.8666666666666667,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H13 O2 P1,15,13,2,-9999,1,-9999,-9999,-9999,N/A,-9999
24,255.093935,255.0943186720046,255.09442571357908,1529366.1,-9999,758273.2,24.93,-1,-0.4196154980469924,0.9685560057500788,0,0.5811336034500473,9,1.0625,0.0625,P1 O1,de-protonated,0,-9999,C16 H17 O1 P1,16,17,1,-9999,1,-9999,-9999,-9999,N/A,-9999
26,257.073189,257.07356910951455,257.07369026868906,1408193.6,-9999,658227.9,22.79,-1,-0.471301339258785,0.9604971338394992,0,0.5762982803036996,9,1,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H15 O2 P1,15,15,2,-9999,1,-9999,-9999,-9999,N/A,-9999
27,257.109643,257.1100230439004,257.11007577803906,1582919.1,-9999,668251.9,25.87,-1,-0.20510335306434,0.9923959860876956,0,0.5954375916526173,8,1.1875,0.0625,P1 O1,de-protonated,0,-9999,C16 H19 O1 P1,16,19,1,-9999,1,-9999,-9999,-9999,N/A,-9999
28,258.058814,258.05919233547274,258.0594233846391,983764,-9999,616924.7,15.22,-1,-0.8953331884916996,0.8646303785254839,0,0.5187782271152903,9,0.9285714285714286,0.14285714285714285,N1 S1 O2,de-protonated,0,-9999,C14 H13 O2 N1 S1,14,13,2,1,-9999,1,-9999,-9999,N/A,-9999
