Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
21,269.067899,269.06792984494115,269.06801374640906,909509.8,-9999,840419,13.62,-1,-0.3118225267620744,0.9825118714519558,0,0.5895071228711735,11,0.7692307692307693,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H10 O3 N4,13,10,3,4,-9999,-9999,-9999,N/A,N/A,-9999
22,269.06825,269.0682808446594,269.06801374640906,1127237.8,-9999,620472.9,17.36,-1,0.9926793103878718,0.836271672507524,0,0.5017630035045144,11,0.7692307692307693,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H10 O3 N4,13,10,3,4,-9999,-9999,-9999,N/A,N/A,-9999
25,269.13281,269.13284079284523,269.1329226791391,877581.6,-9999,743620.6,13.08,-1,-0.30425966857085185,0.9833428691982584,0,0.590005721518955,4,1.6923076923076923,0.15384615384615383,N2 S1 O2,de-protonated,0,-9999,C13 H22 O2 N2 S1,13,22,2,2,-9999,1,-9999,N/A,N/A,-9999
31,271.083578,271.0836072272092,271.08366381086904,916149.8,-9999,683712,13.73,-1,-0.2087313526965542,0.9921256688032414,0,0.5952754012819448,10,0.9230769230769232,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H12 O3 N4,13,12,3,4,-9999,-9999,-9999,N/A,N/A,-9999
59,285.06297,285.0629880077101,285.0629283659791,1054042.5,-9999,796124.4,15.66,-1,0.20922303491143504,0.9920886752706142,0,0.5952532051623685,11,0.7692307692307693,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H10 O4 N4,13,10,4,4,-9999,-9999,-9999,N/A,N/A,-9999
62,285.099393,285.0994109784779,285.0993138753291,1392478.5,-9999,638299.8,21.31,-1,0.34059411622648483,0.9791711433481208,0,0.5875026860088725,10,1,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H14 O3 N4,14,14,3,4,-9999,-9999,-9999,N/A,N/A,-9999
64,285.128386,285.12840395520885,285.1284887473891,4232801.5,-9999,465503.2,68.78,-1,-0.29738235073788977,0.991840804145226,0.9834173558363042,0.9884714248216572,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999
66,286.131813,286.13183014988425,286.1318435824591,857808.3,-9999,737165.8,12.38,-1,-0.04694540353229108,0.9996001904632128,0.9834173558363042,0.9931270566124492,13,0.9,0.05,13C1 O1,de-protonated,1,64,C20 H18 O1 13C1,20,18,1,-9999,-9999,-9999,1,N/A,N/A,-9999
68,287.078693,287.0787093899428,287.07857843043905,1126712.6,-9999,686774.1,16.72,-1,0.45617999243113727,0.9629444961139624,0,0.5777666976683775,10,0.9230769230769232,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H12 O4 N4,13,12,4,4,-9999,-9999,-9999,N/A,N/A,-9999
90,293.175776,293.1757874965814,293.1758328639391,1033185.4,-9999,748459.9,15.02,-1,-0.15474453421589757,0.9956644788132863,0,0.5973986872879717,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
92,293.179289,293.17930049376196,293.17920416725906,1069281.8,-9999,1313036.3,15.61,-1,0.3285584431958455,0.9806030849999272,0,0.5883618509999564,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,N/A,-9999
107,296.088122,296.08813115920765,296.0879606086691,1028399.5,-9999,729849.3,14.79,-1,0.5760130813527368,0.9415733241669644,0,0.5649439945001786,6,1.4285714285714286,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H20 O2 N1 P1 S1,14,20,2,1,1,1,-9999,N/A,N/A,-9999
108,296.124485,296.12449413002366,296.1243461180191,905267.8,-9999,685206.5,12.79,-1,0.49983058299267913,0.9556806820745242,0,0.5734084092447145,5,1.6,0.06666666666666667,N1 S1 P1 O1,de-protonated,0,-9999,C15 H24 O1 N1 P1 S1,15,24,1,1,1,1,-9999,N/A,N/A,-9999
113,297.15547,297.1554783025817,297.1554913422191,4085420,-9999,430539.8,64.47,-1,-0.04388152928233613,0.9996506655074556,0,0.5997903993044733,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
115,298.067393,298.06740057069584,298.06722516377914,875287.4,-9999,641651.5,12.3,-1,0.5884810602708621,0.9390960766192088,0,0.5634576459715253,6,1.3846153846153846,0.2307692307692308,N1 S1 P1 O3,de-protonated,0,-9999,C13 H18 O3 N1 P1 S1,13,18,3,1,1,1,-9999,N/A,N/A,-9999
117,298.103849,298.10385654143727,298.1036106731291,1008155.8,-9999,620490.6,14.46,-1,0.8247746735737014,0.8838825733192672,0,0.5303295439915603,5,1.5714285714285714,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H22 O2 N1 P1 S1,14,22,2,1,1,1,-9999,N/A,N/A,-9999
156,307.157799,307.15779927497067,307.1580885998491,1225736,-9999,392686.7,17.62,-1,-0.9419412647426604,0.8512997718466135,0,0.5107798631079681,6,1.5625,0.125,N2 P1 O2,de-protonated,0,-9999,C16 H25 O2 N2 P1,16,25,2,2,1,-9999,-9999,N/A,N/A,-9999
157,308.043893,308.04389256381455,308.04418104399906,1469054.6,-9999,509478.7,21.5,-1,-0.9364896409688688,0.852883063769618,0,0.5117298382617708,9,1,0.4166666666666667,N3 P1 O5,de-protonated,0,-9999,C12 H12 O5 N3 P1,12,12,5,3,1,-9999,-9999,N/A,N/A,-9999
164,309.027924,309.0279227740566,309.0281966269091,2272132.3,-9999,523339.2,34.29,-1,-0.8861743216011474,0.8671940169555445,0,0.5203164101733267,9,0.9166666666666666,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H11 O6 N2 P1,12,11,6,2,1,-9999,-9999,N/A,N/A,-9999
166,309.064291,309.0642897448694,309.06458213625905,5358217,-9999,435265.5,83.46,-1,-0.946052723350254,0.8501015780598886,0,0.5100609468359332,8,1.1538461538461535,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H15 O5 N2 P1,13,15,5,2,1,-9999,-9999,N/A,N/A,-9999
169,309.100693,309.1006917156541,309.1009676456091,6679694,-9999,503692.2,104.52,-1,-0.8926855102563668,0.4326867057796983,0.8684926696514785,0.6070090913284104,7,1.3571428571428572,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H19 O4 N2 P1,14,19,4,2,1,-9999,-9999,N/A,N/A,-9999
170,309.13706,309.1370586864669,309.13735315495904,3959443.3,-9999,435588.4,61.17,-1,-0.9525490502452808,0.8482011977434649,0,0.5089207186460789,6,1.5333333333333334,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H23 O3 N2 P1,15,23,3,2,1,-9999,-9999,N/A,N/A,-9999
171,309.173469,309.17346765724596,309.1737386643091,1969560.1,-9999,472926.7,29.47,-1,-0.8765526603409759,0.869866861155435,0,0.521920116693261,5,1.6875,0.125,N2 P1 O2,de-protonated,0,-9999,C16 H27 O2 N2 P1,16,27,2,2,1,-9999,-9999,N/A,N/A,-9999
172,309.176864,309.17686265452124,309.1771099676291,2923928.8,-9999,451562.4,44.68,-1,-0.7999075607608311,0.8903858917207198,0,0.5342315350324318,0,2.3846153846153846,0.15384615384615383,N2 S1 P1 O2,de-protonated,0,-9999,C13 H31 O2 N2 P1 S1,13,31,2,2,1,1,-9999,N/A,N/A,-9999
173,310.059575,310.05957294608015,310.0598311084591,2047506.6,-9999,601639.2,30.71,-1,-0.8326211686890395,0.8817993393285577,0,0.5290796035971346,8,1.1666666666666667,0.4166666666666667,N3 P1 O5,de-protonated,0,-9999,C12 H14 O5 N3 P1,12,14,5,3,1,-9999,-9999,N/A,N/A,-9999
174,310.095939,310.09593691689537,310.0962166178091,1440535.6,-9999,487066.8,21.04,-1,-0.9019810585669444,0.8627578856792156,0,0.5176547314075294,7,1.3846153846153846,0.3076923076923077,N3 P1 O4,de-protonated,0,-9999,C13 H18 O4 N3 P1,13,18,4,3,1,-9999,-9999,N/A,N/A,-9999
176,311.043558,311.0435551563608,311.0438466913691,3940508.5,-9999,428523.4,60.87,-1,-0.9372794587456724,0.8526540677223279,0,0.5115924406333967,8,1.0833333333333333,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H13 O6 N2 P1,12,13,6,2,1,-9999,-9999,N/A,N/A,-9999
178,311.07996,311.0799571271455,311.0802322007191,7142818,-9999,416466.2,111.89,-1,-0.884252823188798,0.9160085303001362,0.9852228733931808,0.943694267537354,7,1.3076923076923077,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H17 O5 N2 P1,13,17,5,2,1,-9999,-9999,N/A,N/A,-9999
179,311.095241,311.09523811488134,311.0954883420091,912419.9,-9999,561903.9,12.62,-1,-0.804341872967985,0.8892373414695689,0,0.5335424048817413,11,1,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H17 O2 N2 P1,17,17,2,2,1,-9999,-9999,N/A,N/A,-9999
180,311.116332,311.1163290979543,311.1166177100691,8485287,-9999,428554.2,133.28,-1,-0.9276653780533846,0.8822459439684084,0.9898946863874912,0.9253054409360416,6,1.5,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H21 O4 N2 P1,14,21,4,2,1,-9999,-9999,N/A,N/A,-9999
182,311.152808,311.1528050686796,311.1530032194191,2376108,-9999,430740.1,35.94,-1,-0.6368273403850078,0.9290559235174288,0,0.5574335541104573,5,1.6666666666666667,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H25 O3 N2 P1,15,25,3,2,1,-9999,-9999,N/A,N/A,-9999
184,311.171368,311.1713650537838,311.17114140667906,14462383,-9999,443747.1,228.51,-1,0.7187270122021666,0.9083614153019706,0.9439963062136936,0.92261537166666,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
185,311.172181,311.17217805313135,311.1724788171991,1684270.9,-9999,540010.7,24.92,-1,-0.9665509908661888,0.8440756631343658,0,0.5064453978806195,5,1.7142857142857142,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H24 O4 N4,14,24,4,4,-9999,-9999,-9999,N/A,N/A,-9999
186,312.075238,312.0752343283611,312.07548117291907,1798575.8,-9999,409523.1,26.47,-1,-0.7909770964710632,0.8926841812294817,0,0.535610508737689,7,1.3333333333333333,0.4166666666666667,N3 P1 O5,de-protonated,0,-9999,C12 H16 O5 N3 P1,12,16,5,3,1,-9999,-9999,N/A,N/A,-9999
187,312.083451,312.08344732176954,312.0835870357891,1143985,-9999,553242.2,16.14,-1,-0.4476814076658631,0.9642875895609458,0.9852228733931808,0.9726617030938398,7,1.4166666666666667,0.4166666666666667,13C1 N2 P1 O5,de-protonated,1,178,C12 H17 O5 N2 P1 13C1,12,17,5,2,1,-9999,1,N/A,N/A,-9999
187,312.083451,312.08344732176954,312.0837233814091,1143985,-9999,553242.2,16.14,-1,-0.8845691679810544,0.867641374074207,0,0.5205848244445243,7,1.25,0.5833333333333334,N3 O7,de-protonated,0,-9999,C12 H15 O7 N3,12,15,7,3,-9999,-9999,-9999,N/A,N/A,-9999
