# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-11 08:01:00,SSS046,S22RR,16.852,16.541,16.697,5.589,5.541,5.723,61.327,60.406,62.594,3.48,3.48,3.49
 2022-08-11 08:02:00,SSS046,S22RR,16.894,16.635,16.773,5.595,5.536,5.734,61.452,60.468,62.809,3.48,3.48,3.49
 2022-08-11 08:03:00,SSS046,S22RR,16.945,16.669,16.824,5.606,5.542,5.752,61.635,60.581,63.083,3.48,3.48,3.5
 2022-08-11 08:04:00,SSS046,S22RR,17.004,16.737,16.892,5.607,5.551,5.755,61.723,60.76,63.197,3.48,3.48,3.5
 2022-08-11 08:05:00,SSS046,S22RR,17.081,16.839,16.994,5.609,5.548,5.738,61.847,60.856,63.147,3.48,3.49,3.5
 2022-08-11 08:06:00,SSS046,S22RR,17.131,16.898,17.045,5.612,5.55,5.748,61.935,60.954,63.33,3.48,3.49,3.5
 2022-08-11 08:07:00,SSS046,S22RR,17.191,16.983,17.121,5.613,5.549,5.756,62.024,61.052,63.512,3.48,3.49,3.5
 2022-08-11 08:08:00,SSS046,S22RR,17.242,17.042,17.172,5.617,5.553,5.765,62.138,61.174,63.684,3.48,3.49,3.49
 2022-08-11 08:09:00,SSS046,S22RR,17.352,17.11,17.256,5.606,5.556,5.761,62.162,61.296,63.749,3.48,3.49,3.49
 2022-08-11 08:10:00,SSS046,S22RR,17.377,17.187,17.332,5.618,5.555,5.764,62.325,61.383,63.885,3.48,3.49,3.49
 2022-08-11 08:11:00,SSS046,S22RR,17.445,17.271,17.391,5.614,5.549,5.761,62.365,61.42,63.929,3.48,3.49,3.49
 2022-08-11 08:12:00,SSS046,S22RR,17.487,17.331,17.451,5.623,5.558,5.763,62.527,61.602,64.032,3.48,3.49,3.49
 2022-08-11 08:13:00,SSS046,S22RR,17.546,17.364,17.51,5.613,5.555,5.758,62.485,61.61,64.052,3.48,3.49,3.49
 2022-08-11 08:14:00,SSS046,S22RR,17.588,17.432,17.552,5.621,5.54,5.758,62.634,61.533,64.108,3.48,3.48,3.49
