# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-10 07:41:00,SSS007,S53,13.699,13.746,13.73,9.454,9.516,9.73,100.438,101.207,103.439,3.49,3.5,3.49
 2022-08-10 07:42:00,SSS007,S53,13.681,13.755,13.738,9.466,9.503,9.741,100.531,101.083,103.584,3.49,3.5,3.49
 2022-08-10 07:43:00,SSS007,S53,13.707,13.746,13.747,9.459,9.516,9.735,100.511,101.207,103.535,3.49,3.5,3.49
 2022-08-10 07:44:00,SSS007,S53,13.707,13.746,13.747,9.465,9.515,9.726,100.578,101.196,103.443,3.49,3.5,3.49
 2022-08-10 07:45:00,SSS007,S53,13.725,13.755,13.721,9.45,9.506,9.74,100.451,101.116,103.533,3.49,3.5,3.49
 2022-08-10 07:46:00,SSS007,S53,13.707,13.746,13.747,9.459,9.515,9.722,100.511,101.195,103.396,3.49,3.5,3.49
 2022-08-10 07:47:00,SSS007,S53,13.716,13.746,13.738,9.453,9.513,9.72,100.463,101.172,103.352,3.49,3.5,3.49
 2022-08-10 07:48:00,SSS007,S53,13.707,13.755,13.738,9.449,9.502,9.734,100.398,101.07,103.501,3.49,3.5,3.49
 2022-08-10 07:49:00,SSS007,S53,13.707,13.746,13.721,9.468,9.509,9.735,100.609,101.127,103.473,3.49,3.5,3.49
 2022-08-10 07:50:00,SSS007,S53,13.734,13.764,13.738,9.45,9.515,9.737,100.468,101.233,103.534,3.49,3.5,3.49
 2022-08-10 07:51:00,SSS007,S53,13.707,13.755,13.73,9.463,9.511,9.737,100.552,101.168,103.515,3.49,3.5,3.49
 2022-08-10 07:52:00,SSS007,S53,13.725,13.764,13.738,9.464,9.512,9.73,100.602,101.198,103.452,3.49,3.5,3.49
 2022-08-10 07:53:00,SSS007,S53,13.725,13.755,13.73,9.457,9.51,9.728,100.524,101.155,103.422,3.49,3.5,3.49
 2022-08-10 07:54:00,SSS007,S53,13.716,13.755,13.747,9.454,9.505,9.733,100.47,101.099,103.506,3.49,3.5,3.49
 2022-08-10 07:55:00,SSS007,S53,13.734,13.755,13.738,9.457,9.51,9.739,100.543,101.154,103.554,3.49,3.5,3.49
 2022-08-10 07:56:00,SSS007,S53,13.734,13.746,13.721,9.451,9.514,9.74,100.475,101.177,103.526,3.48,3.5,3.49
