# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-10 08:49:00,SSS018,S08,13.747,13.796,13.79,9.114,9.052,9.088,96.93,96.366,96.737,3.49,3.47,3.48
 2022-08-10 08:50:00,SSS018,S08,13.774,13.796,13.773,9.103,9.044,9.096,96.864,96.287,96.79,3.49,3.47,3.48
 2022-08-10 08:51:00,SSS018,S08,13.774,13.805,13.773,9.119,9.053,9.105,97.034,96.397,96.89,3.49,3.47,3.48
 2022-08-10 08:52:00,SSS018,S08,13.765,13.814,13.773,9.13,9.059,9.108,97.139,96.484,96.912,3.49,3.47,3.48
 2022-08-10 08:53:00,SSS018,S08,13.765,13.805,13.781,9.123,9.062,9.117,97.06,96.498,97.029,3.49,3.47,3.48
 2022-08-10 08:54:00,SSS018,S08,13.782,13.796,13.799,9.119,9.06,9.113,97.051,96.457,97.023,3.49,3.47,3.48
 2022-08-10 08:55:00,SSS018,S08,13.808,13.823,13.799,9.11,9.065,9.111,97.016,96.571,97.001,3.49,3.47,3.48
 2022-08-10 08:56:00,SSS018,S08,13.774,13.831,13.799,9.134,9.065,9.109,97.193,96.588,96.979,3.49,3.47,3.48
 2022-08-10 08:57:00,SSS018,S08,13.782,13.831,13.808,9.127,9.068,9.112,97.142,96.61,97.032,3.49,3.47,3.48
 2022-08-10 08:58:00,SSS018,S08,13.8,13.823,13.816,9.135,9.078,9.115,97.26,96.706,97.082,3.49,3.47,3.48
 2022-08-10 08:59:00,SSS018,S08,13.791,13.84,13.816,9.149,9.068,9.103,97.388,96.63,96.96,3.49,3.47,3.48
 2022-08-10 09:00:00,SSS018,S08,13.808,13.857,13.825,9.139,9.077,9.12,97.323,96.768,97.157,3.49,3.47,3.48
 2022-08-10 09:01:00,SSS018,S08,13.8,13.84,13.825,9.148,9.087,9.126,97.396,96.833,97.224,3.49,3.47,3.48
 2022-08-10 09:02:00,SSS018,S08,13.826,13.857,13.851,9.146,9.083,9.122,97.441,96.835,97.235,3.49,3.47,3.48
