# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-12 07:49:00,SSS036,W10,16.835,16.839,16.841,8.758,8.689,8.584,97.794,97.027,95.856,3.48,3.48,3.49
 2022-08-12 07:50:00,SSS036,W10,16.826,16.83,16.858,8.759,8.691,8.591,97.791,97.036,95.976,3.48,3.48,3.49
 2022-08-12 07:51:00,SSS036,W10,16.826,16.813,16.841,8.754,8.697,8.599,97.686,97.027,95.991,3.48,3.48,3.49
 2022-08-12 07:52:00,SSS036,W10,16.843,16.822,16.858,8.744,8.7,8.596,97.645,97.112,96.021,3.48,3.48,3.49
 2022-08-12 07:53:00,SSS036,W10,16.852,16.847,16.841,8.757,8.687,8.593,97.772,96.975,95.917,3.48,3.48,3.49
 2022-08-12 07:54:00,SSS036,W10,16.835,16.83,16.833,8.756,8.688,8.594,97.755,96.982,95.943,3.48,3.48,3.49
 2022-08-12 07:55:00,SSS036,W10,16.826,16.83,16.858,8.754,8.686,8.593,97.66,96.907,95.93,3.48,3.48,3.49
 2022-08-12 07:56:00,SSS036,W10,16.826,16.83,16.833,8.767,8.703,8.595,97.855,97.147,95.954,3.48,3.48,3.49
 2022-08-12 07:57:00,SSS036,W10,16.826,16.847,16.841,8.767,8.696,8.586,97.861,97.116,95.87,3.48,3.48,3.49
 2022-08-12 07:58:00,SSS036,W10,16.826,16.847,16.833,8.758,8.685,8.599,97.772,96.993,96.013,3.48,3.48,3.49
 2022-08-12 07:59:00,SSS036,W10,16.843,16.813,16.85,8.758,8.706,8.581,97.758,97.111,95.8,3.48,3.48,3.49
 2022-08-12 08:00:00,SSS036,W10,16.835,16.847,16.833,8.759,8.697,8.596,97.77,97.103,95.946,3.48,3.48,3.49
 2022-08-12 08:01:00,SSS036,W10,16.835,16.83,16.841,8.755,8.697,8.595,97.722,97.068,95.95,3.48,3.48,3.49
 2022-08-12 08:02:00,SSS036,W10,16.843,16.847,16.841,8.758,8.691,8.589,97.71,96.968,95.817,3.48,3.48,3.49
 2022-08-12 08:03:00,SSS036,W10,16.843,16.839,16.841,8.767,8.705,8.592,98.011,97.308,96.053,3.48,3.48,3.49
 2022-08-12 08:04:00,SSS036,W10,16.835,16.847,16.858,8.769,8.69,8.586,97.934,97.075,95.934,3.48,3.48,3.49
 2022-08-12 08:05:00,SSS036,W10,16.852,16.839,16.85,8.769,8.712,8.583,98.006,97.345,95.919,3.48,3.48,3.49
 2022-08-12 08:06:00,SSS036,W10,16.852,16.839,16.85,8.761,8.688,8.589,97.888,97.039,95.956,3.48,3.48,3.49
 2022-08-12 08:07:00,SSS036,W10,16.843,16.847,16.858,8.765,8.7,8.585,97.949,97.24,95.968,3.48,3.48,3.49
 2022-08-12 08:08:00,SSS036,W10,16.835,16.847,16.841,8.766,8.7,8.594,97.96,97.256,96.055,3.48,3.48,3.49
 2022-08-12 08:09:00,SSS036,W10,16.869,16.873,16.85,8.764,8.682,8.584,97.891,96.994,95.843,3.48,3.48,3.49
