# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-10 10:09:00,SSS044,S02,16.699,16.678,16.833,9.226,9.156,9.066,104.798,103.959,103.278,3.46,3.47,3.48
 2022-08-10 10:10:00,SSS044,S02,16.716,16.686,16.841,9.221,9.156,9.085,104.775,103.977,103.511,3.46,3.46,3.48
 2022-08-10 10:11:00,SSS044,S02,16.716,16.711,16.858,9.24,9.155,9.073,104.993,104.019,103.404,3.46,3.47,3.48
 2022-08-10 10:12:00,SSS044,S02,16.775,16.72,16.884,9.233,9.156,9.074,105.051,104.051,103.473,3.46,3.47,3.48
 2022-08-10 10:13:00,SSS044,S02,16.784,16.762,16.901,9.233,9.148,9.08,105.071,104.047,103.581,3.46,3.47,3.48
 2022-08-10 10:14:00,SSS044,S02,16.809,16.754,16.901,9.227,9.152,9.076,105.053,104.078,103.534,3.46,3.47,3.48
 2022-08-10 10:15:00,SSS044,S02,16.809,16.771,16.918,9.239,9.166,9.073,105.187,104.271,103.535,3.46,3.47,3.48
 2022-08-10 10:16:00,SSS044,S02,16.852,16.805,16.926,9.225,9.151,9.081,105.125,104.179,103.649,3.46,3.47,3.48
 2022-08-10 10:17:00,SSS044,S02,16.869,16.788,16.934,9.224,9.152,9.078,105.152,104.155,103.632,3.47,3.47,3.48
 2022-08-10 10:18:00,SSS044,S02,16.877,16.83,16.977,9.226,9.151,9.061,105.195,104.236,103.535,3.46,3.47,3.48
 2022-08-10 10:19:00,SSS044,S02,16.886,16.847,16.968,9.229,9.147,9.073,105.253,104.227,103.648,3.46,3.47,3.48
 2022-08-10 10:20:00,SSS044,S02,16.894,16.873,17.002,9.238,9.143,9.059,105.37,104.249,103.568,3.46,3.47,3.48
 2022-08-10 10:21:00,SSS044,S02,16.928,16.881,16.994,9.221,9.149,9.066,105.251,104.328,103.635,3.47,3.47,3.48
 2022-08-10 10:22:00,SSS044,S02,16.945,16.881,17.002,9.227,9.153,9.076,105.363,104.377,103.762,3.46,3.47,3.48
 2022-08-10 10:23:00,SSS044,S02,16.945,16.89,17.028,9.231,9.151,9.076,105.413,104.374,103.82,3.46,3.47,3.48
 2022-08-10 10:24:00,SSS044,S02,16.979,16.924,17.053,9.227,9.156,9.062,105.441,104.51,103.719,3.46,3.47,3.48
 2022-08-10 10:25:00,SSS044,S02,16.987,16.932,17.062,9.243,9.153,9.075,105.643,104.493,103.885,3.46,3.47,3.48
 2022-08-10 10:26:00,SSS044,S02,17.03,16.958,17.087,9.223,9.147,9.071,105.507,104.479,103.892,3.46,3.47,3.48
 2022-08-10 10:27:00,SSS044,S02,17.055,16.966,17.095,9.228,9.15,9.07,105.625,104.534,103.899,3.46,3.47,3.48
 2022-08-10 10:28:00,SSS044,S02,17.072,17,17.104,9.217,9.141,9.07,105.542,104.513,103.92,3.46,3.47,3.48
 2022-08-10 10:29:00,SSS044,S02,17.064,17.009,17.129,9.227,9.148,9.067,105.635,104.607,103.951,3.46,3.47,3.48
 2022-08-10 10:30:00,SSS044,S02,17.072,17.017,17.129,9.227,9.139,9.069,105.654,104.529,103.964,3.46,3.47,3.48
 2022-08-10 10:31:00,SSS044,S02,17.098,17.026,17.172,9.222,9.146,9.057,105.651,104.622,103.926,3.46,3.47,3.48
 2022-08-10 10:32:00,SSS044,S02,17.115,17.059,17.172,9.23,9.144,9.064,105.788,104.683,104.012,3.46,3.47,3.47
 2022-08-10 10:33:00,SSS044,S02,17.123,17.076,17.197,9.23,9.144,9.067,105.807,104.721,104.103,3.46,3.47,3.47
 2022-08-10 10:34:00,SSS044,S02,17.148,17.085,17.205,9.223,9.139,9.072,105.777,104.681,104.17,3.46,3.47,3.48
