Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
55,212.978145,212.97820500036164,212.9780758048191,863665.6,-9999,677938.4,13.86,-1,0.6066142820256185,0.9354106497092488,0,0.5612463898255493,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,N/A,-9999
70,218.985158,218.98521401397332,218.9852691855291,1126693.5,-9999,723454.4,18.45,-1,-0.25194185881611264,0.9885486703928767,0,0.5931292022357261,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,N/A,-9999
79,221.080957,221.08101162315415,221.0809009059791,860996,-9999,939096.9,13.63,-1,0.5007993662416,0.9555125972290414,0,0.5733075583374247,2,2.5,0.5,N4 P1 O3,de-protonated,0,-9999,C6 H15 O3 N4 P1,6,15,3,4,1,-9999,-9999,-9999,N/A,-9999
124,241.045859,241.04590037399817,241.04576144308905,5010473.5,-9999,730111.1,86.14,-1,0.5763673598112781,0.9415035760458076,0,0.5649021456274845,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,N/A,-9999
143,242.985398,242.98543808687663,242.9852691855291,1019985.6,-9999,671514.3,15.88,-1,0.6951094119007054,0.916061433831598,0,0.5496368602989588,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,N/A,-9999
145,243.097932,243.09797201219655,243.0977970168991,973094.5,-9999,893729,15.06,-1,0.7198555462779219,0.9102597696813064,0,0.5461558618087838,3,1.75,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H21 O1 P1 S1,12,21,1,-9999,1,1,-9999,-9999,N/A,-9999
162,245.11362,245.1136586745409,245.11344708135908,1672986.5,-9999,685867.1,27.31,-1,0.8632459145837662,0.8735286216955558,0,0.5241171730173334,2,1.9166666666666667,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H23 O1 P1 S1,12,23,1,-9999,1,1,-9999,-9999,N/A,-9999
171,251.077427,251.07746171682504,251.0772410199191,1163089.8,-9999,757990.5,18.19,-1,0.879000044206359,0.8691889804028451,0,0.521513388241707,2,1.7777777777777777,0.8888888888888888,O8,de-protonated,0,-9999,C9 H16 O8,9,16,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999
172,251.077966,251.07800071646736,251.07811039978907,4387666,-9999,632874.4,74.1,-1,-0.43684939931966,0.9659654657892516,0,0.5795792794735508,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,N/A,-9999
186,255.059902,255.05993407396545,255.05975773726908,3366408,-9999,821879.2,56.08,-1,0.6913544415411547,0.9169271960632392,0,0.5501563176379435,10,0.8571428571428571,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H12 O1 N2 S1,14,12,1,2,-9999,1,-9999,-9999,N/A,-9999
187,255.061146,255.06117807313993,255.0614115075491,12456968,-9999,715084.5,212.86,-1,-0.91520864642906,0.8805607296794862,0.9893877521360176,0.9240915386620988,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,N/A,-9999
197,256.064542,256.0645734072639,256.0647663426191,1450034.8,-9999,652791.5,23.03,-1,-0.7534631101334973,0.902118288417992,0.9893877521360176,0.9370260739052024,5,1.5454545454545454,0.18181818181818185,13C1 S1 P1 O2,de-protonated,1,187,C11 H17 O2 P1 S1 13C1,11,17,2,-9999,1,1,1,-9999,N/A,-9999
197,256.064542,256.0645734072639,256.0645225657191,1450034.8,-9999,652791.5,23.03,-1,0.1985497416661132,0.992872452218869,0,0.5957234713313214,10,0.9230769230769232,0.07692307692307693,N3 P1 O1,de-protonated,0,-9999,C13 H12 O1 N3 P1,13,12,1,3,1,-9999,-9999,-9999,N/A,-9999
198,256.065086,256.06511740690286,256.06490268823904,4337843,-9999,653871.3,72.83,-1,0.8385321907002624,0.8802202259039429,0,0.5281321355423657,5,1.3636363636363635,0.3636363636363637,N1 S1 O4,de-protonated,0,-9999,C11 H15 O4 N1 S1,11,15,4,1,-9999,1,-9999,-9999,N/A,-9999
217,259.100493,259.1005223925388,259.1005737224391,18844330,-9999,642736.8,320.31,-1,-0.19810801488600455,0.996383090991043,0.962353123460278,0.982771103978737,8,1.2142857142857142,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H17 O1 N2 P1,14,17,1,2,1,-9999,-9999,-9999,N/A,-9999
