Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
18,255.069151,255.06902579016463,255.06927359351909,2555682.3,-9999,559627,43.35,-1,-0.9715139379011424,0.8426038107857937,0,0.5055622864714762,10,0.9285714285714286,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H13 O1 N2 P1,14,13,1,2,1,-9999,-9999,-9999,-9999,-9999
32,267.05813,267.058013945752,267.0580402042291,810300.6,-9999,850314.6,12.12,-1,-0.09832498230708252,0.9982473277282083,0,0.598948396636925,11,0.8125,0.125,P1 O2,de-protonated,0,-9999,C16 H13 O2 P1,16,13,2,-9999,1,-9999,-9999,-9999,-9999,-9999
34,269.010125,269.01001043642617,269.01003083834905,859742.8,-9999,602648.6,12.89,-1,-0.07584075143292317,0.9989568843174818,0,0.599374130590489,11,0.6666666666666666,0.06666666666666667,S2 O1,de-protonated,0,-9999,C15 H10 O1 S2,15,10,1,-9999,-9999,2,-9999,-9999,-9999,-9999
35,269.110194,269.1100795128455,269.11007577803906,878826.2,-9999,534466.3,13.22,-1,0.01387835979167816,0.9999650519841706,0,0.5999790311905023,9,1.1176470588235294,0.0588235294117647,P1 O1,de-protonated,0,-9999,C17 H19 O1 P1,17,19,1,-9999,1,-9999,-9999,-9999,-9999,-9999
40,271.12585,271.1257370521355,271.1257258424991,1153676.5,-9999,648546,17.98,-1,0.04134479073480351,0.9996898812146248,0,0.5998139287287748,8,1.2352941176470589,0.0588235294117647,P1 O1,de-protonated,0,-9999,C17 H21 O1 P1,17,21,1,-9999,1,-9999,-9999,-9999,-9999,-9999
42,273.105156,273.1050445636661,273.1049903976091,857444.4,-9999,727559,12.76,-1,0.19833418999745292,0.9928878644518568,0,0.5957327186711141,8,1.1875,0.125,P1 O2,de-protonated,0,-9999,C16 H19 O2 P1,16,19,2,-9999,1,-9999,-9999,-9999,-9999,-9999
43,273.141506,273.1413945914254,273.14137590695907,1448168.4,-9999,690533.7,22.92,-1,0.06840584396378967,0.9991512967205818,0,0.5994907780323491,7,1.3529411764705883,0.0588235294117647,P1 O1,de-protonated,0,-9999,C17 H23 O1 P1,17,23,1,-9999,1,-9999,-9999,-9999,-9999,-9999
44,275.120821,275.1207111029629,275.1206404620691,1514682.6,-9999,631889.8,24.06,-1,0.25676333726609324,0.9881088233744864,0,0.5928652940246918,7,1.3125,0.125,P1 O2,de-protonated,0,-9999,C16 H21 O2 P1,16,21,2,-9999,1,-9999,-9999,-9999,-9999,-9999
45,277.066903,277.0667945891215,277.06689081114905,18105732,-9999,559956,309.41,-1,-0.3472880763746038,0.6492144740482869,0.9615528127203332,0.7741498095171055,3,1.7272727272727273,0.3636363636363637,S1 P1 O4,de-protonated,0,-9999,C11 H19 O4 P1 S1,11,19,4,-9999,1,1,-9999,-9999,-9999,-9999
46,277.078993,277.07888459835425,277.07877564911905,816645.6,-9999,663677.2,12.05,-1,0.3932067151038872,0.9723358034950814,0,0.5834014820970488,12,0.8333333333333334,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H15 O1 P1,18,15,1,-9999,1,-9999,-9999,-9999,-9999,-9999
46,277.078993,277.07888459835425,277.07897235360906,816645.6,-9999,663677.2,12.05,-1,-0.31671567880085877,0.9819637322632072,0,0.5891782393579243,4,1.75,0.875,N4 O7,de-protonated,0,-9999,C8 H14 O7 N4,8,14,7,4,-9999,-9999,-9999,-9999,-9999,-9999
47,277.188155,277.1880466817176,277.18812888165905,997264.8,-9999,632676,15.16,-1,-0.29654928510608203,0.9841697705690392,0,0.5905018623414234,1,2.363636363636364,0.3636363636363637,N4 O4,de-protonated,0,-9999,C11 H26 O4 N4,11,26,4,4,-9999,-9999,-9999,-9999,-9999,-9999
48,278.070238,278.07013035533527,278.0702456462191,2110058.8,-9999,495594.2,34.06,-1,-0.4146106448280325,0.6461933621407275,0.9615528127203332,0.7723371423725698,3,1.9,0.4,13C1 S1 P1 O4,de-protonated,1,45,C10 H19 O4 P1 S1 13C1,10,19,4,-9999,1,1,1,-9999,-9999,-9999
48,278.070238,278.07013035533527,278.0703819918391,2110058.8,-9999,495594.2,34.06,-1,-0.9049381743956536,0.8619218220544732,0,0.5171530932326839,3,1.7,0.6,N1 S1 O6,de-protonated,0,-9999,C10 H17 O6 N1 S1,10,17,6,1,-9999,1,-9999,-9999,-9999,-9999
48,278.070238,278.07013035533527,278.0700018693191,2110058.8,-9999,495594.2,34.06,-1,0.4620635641167377,0.9620009977025398,0,0.5772005986215238,8,1.1666666666666667,0.25,N3 P1 O3,de-protonated,0,-9999,C12 H14 O3 N3 P1,12,14,3,3,1,-9999,-9999,-9999,-9999,-9999
50,279.063966,279.0638591142125,279.0639134309991,6637647,-9999,620435.6,111.41,-1,-0.19463923486454485,0.993149492074141,0,0.5958896952444847,3,1.7,0.7,P1 O7,de-protonated,0,-9999,C10 H17 O7 P1,10,17,7,-9999,1,-9999,-9999,-9999,-9999,-9999
51,279.094656,279.09454913764944,279.0944257135791,1078098,-9999,697598.6,16.43,-1,0.44223051046941647,0.9651367046560524,0,0.5790820227936313,11,0.9444444444444444,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H17 O1 P1,18,17,1,-9999,1,-9999,-9999,-9999,-9999,-9999
51,279.094656,279.09454913764944,279.0946224180691,1078098,-9999,697598.6,16.43,-1,-0.26256478545172324,0.9875687930342186,0,0.5925412758205312,3,2,0.875,N4 O7,de-protonated,0,-9999,C8 H16 O7 N4,8,16,7,4,-9999,-9999,-9999,-9999,-9999,-9999
52,279.16744,279.1673331932322,279.16739343676903,997209.3,-9999,604749.4,15.05,-1,-0.21579718209486773,0.9915858197245796,0,0.5949514918347478,1,2.4,0.5,N4 O5,de-protonated,0,-9999,C10 H24 O5 N4,10,24,5,4,-9999,-9999,-9999,-9999,-9999,-9999
54,281.073924,281.07381864915106,281.07369026868906,1237654.8,-9999,666023.9,19.15,-1,0.45675019201855344,0.962853546881454,0,0.5777121281288724,11,0.8823529411764706,0.1176470588235294,P1 O2,de-protonated,0,-9999,C17 H15 O2 P1,17,15,2,-9999,1,-9999,-9999,-9999,-9999,-9999
55,281.110336,281.11023067695777,281.11007577803906,1129114.4,-9999,613851,17.3,-1,0.5510258509228048,0.9463969663433496,0,0.5678381798060098,10,1.0555555555555556,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H19 O1 P1,18,19,1,-9999,1,-9999,-9999,-9999,-9999,-9999
55,281.110336,281.11023067695777,281.11027248252907,1129114.4,-9999,613851,17.3,-1,-0.14871591468591686,0.99599504535785,0,0.5975970272147101,2,2.25,0.875,N4 O7,de-protonated,0,-9999,C8 H18 O7 N4,8,18,7,4,-9999,-9999,-9999,-9999,-9999,-9999
56,281.146708,281.1466027047338,281.14665799187907,1288477.9,-9999,576165.8,20.02,-1,-0.19664877270482076,0.9930078050110857,0,0.5958046830066513,1,2.4444444444444446,0.6666666666666666,N4 O6,de-protonated,0,-9999,C9 H22 O6 N4,9,22,6,4,-9999,-9999,-9999,-9999,-9999,-9999
57,283.089588,283.0894841884471,283.0893403331491,1156315.5,-9999,549558.6,17.64,-1,0.508162185961886,0.9542254851696158,0,0.5725352911017695,10,1,0.1176470588235294,P1 O2,de-protonated,0,-9999,C17 H17 O2 P1,17,17,2,-9999,1,-9999,-9999,-9999,-9999,-9999
58,283.12599,283.12588621624616,283.1257258424991,1547103,-9999,659572.9,24.27,-1,0.5664400385635854,0.9434436934155328,0,0.5660662160493196,9,1.1666666666666667,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H21 O1 P1,18,21,1,-9999,1,-9999,-9999,-9999,-9999,-9999
58,283.12599,283.12588621624616,283.1259225469891,1547103,-9999,659572.9,24.27,-1,-0.12832008675509665,0.997016716686719,0,0.5982100300120313,1,2.5,0.875,N4 O7,de-protonated,0,-9999,C8 H20 O7 N4,8,20,7,4,-9999,-9999,-9999,-9999,-9999,-9999
61,285.105331,285.1052287278035,285.1049903976091,1291677.4,-9999,520820.8,19.93,-1,0.8359383470421459,0.8809141909891706,0,0.5285485145935023,9,1.1176470588235294,0.1176470588235294,P1 O2,de-protonated,0,-9999,C17 H19 O2 P1,17,19,2,-9999,1,-9999,-9999,-9999,-9999,-9999
62,285.141691,285.1415887555704,285.14137590695907,1558432.9,-9999,533111.5,24.46,-1,0.7464669435069446,0.9038376293328064,0,0.5423025775996839,8,1.2777777777777777,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H23 O1 P1,18,23,1,-9999,1,-9999,-9999,-9999,-9999,-9999
65,287.121009,287.1209082671102,287.1206404620691,993372.8,-9999,498296.9,14.76,-1,0.9327265385314474,0.8539723100099563,0,0.5123833860059738,8,1.2352941176470589,0.1176470588235294,P1 O2,de-protonated,0,-9999,C17 H21 O2 P1,17,21,2,-9999,1,-9999,-9999,-9999,-9999,-9999
66,287.15734,287.157239294855,287.1570259714191,1198560.3,-9999,601357.1,18.22,-1,0.7428807816179975,0.9047139856137646,0,0.5428283913682588,7,1.3888888888888888,0.05555555555555555,P1 O1,de-protonated,0,-9999,C18 H25 O1 P1,18,25,1,-9999,1,-9999,-9999,-9999,-9999,-9999
71,291.046393,291.0462952647964,291.0461553662591,1113165,-9999,616118,16.65,-1,0.4806747477940308,0.9589432378417192,0,0.5753659427050315,4,1.5454545454545454,0.4545454545454546,S1 P1 O5,de-protonated,0,-9999,C11 H17 O5 P1 S1,11,17,5,-9999,1,1,-9999,-9999,-9999,-9999
73,291.094782,291.09468430174945,291.0944257135791,1143121.5,-9999,549809.8,17.15,-1,0.8883308903430998,0.8665920676559138,0,0.5199552405935483,12,0.8947368421052632,0.05263157894736842,P1 O1,de-protonated,0,-9999,C19 H17 O1 P1,19,17,1,-9999,1,-9999,-9999,-9999,-9999,-9999
73,291.094782,291.09468430174945,291.0946224180691,1143121.5,-9999,549809.8,17.15,-1,0.2125895691427964,0.9918330810922856,0,0.5950998486553714,4,1.7777777777777777,0.7777777777777778,N4 O7,de-protonated,0,-9999,C9 H16 O7 N4,9,16,7,4,-9999,-9999,-9999,-9999,-9999,-9999
74,292.990428,292.9903317493917,292.9903718225391,6039426,-9999,562442,99.02,-1,-0.1367729155240422,0.996611424420059,0,0.5979668546520354,10,0.7,0.3,N4 S1 P1 O3,de-protonated,0,-9999,C10 H7 O3 N4 P1 S1,10,7,3,4,1,1,-9999,-9999,-9999,-9999
75,292.994047,292.99395075215546,292.9939053171891,839042.4,-9999,471704.5,12.06,-1,0.1550713701829377,0.9956461853301848,0,0.5973877111981108,10,0.5,0.75,O9,de-protonated,0,-9999,C12 H6 O9,12,6,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,292.994047,292.99395075215546,292.9937431258591,839042.4,-9999,471704.5,12.06,-1,0.7086373044321266,0.912910427146373,0,0.5477462562878238,5,1.5714285714285714,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H11 O3 N4 P1 S2,7,11,3,4,1,2,-9999,-9999,-9999,-9999
78,293.110452,293.1103558410501,293.11007577803906,1079437.3,-9999,590372.1,16.08,-1,0.9554874914322764,0.8473387445974742,0,0.5084032467584845,11,1,0.05263157894736842,P1 O1,de-protonated,0,-9999,C19 H19 O1 P1,19,19,1,-9999,1,-9999,-9999,-9999,-9999,-9999
78,293.110452,293.1103558410501,293.11027248252907,1079437.3,-9999,590372.1,16.08,-1,0.2843930385115961,0.9854316987864888,0,0.5912590192718932,3,2,0.7777777777777778,N4 O7,de-protonated,0,-9999,C9 H18 O7 N4,9,18,7,4,-9999,-9999,-9999,-9999,-9999,-9999
79,293.12169,293.1215938496322,293.12168928984903,1593230.3,-9999,602756.2,24.67,-1,-0.325599300018956,0.9809475711940532,0,0.5885685427164319,6,1.375,0.1875,S1 O3,de-protonated,0,-9999,C16 H22 O3 S1,16,22,3,-9999,-9999,1,-9999,-9999,-9999,-9999
80,293.183255,293.1831588966473,293.18304350122906,5300628,-9999,561585.5,86.67,-1,0.39359513033893634,0.9722818872435324,0,0.5833691323461194,1,2.363636363636364,0.4545454545454546,N4 O5,de-protonated,0,-9999,C11 H26 O5 N4,11,26,5,4,-9999,-9999,-9999,-9999,-9999,-9999
82,294.186624,294.1865286628871,294.1863379774291,1217137.4,-9999,601636.8,18.38,-1,0.6481791755023898,0.9266001265130512,0,0.5559600759078308,9,1.25,0.05,N1 O1,de-protonated,0,-9999,C20 H25 O1 N1,20,25,1,1,-9999,-9999,-9999,-9999,-9999,-9999
85,295.126151,295.12605638037286,295.12592254698905,1938504.9,-9999,531549.6,30.44,-1,0.4534789172650348,0.9633739011617188,0,0.5780243406970312,2,2.2222222222222223,0.7777777777777778,N4 O7,de-protonated,0,-9999,C9 H20 O7 N4,9,20,7,4,-9999,-9999,-9999,-9999,-9999,-9999
86,295.162535,295.1624404081581,295.1623080563391,1577804.3,-9999,594973.6,24.41,-1,0.4484035236821818,0.9641743779260186,0,0.5785046267556111,1,2.4,0.6,N4 O6,de-protonated,0,-9999,C10 H24 O6 N4,10,24,6,4,-9999,-9999,-9999,-9999,-9999,-9999
88,297.105065,297.1049718916041,297.1049903976091,965697.6,-9999,642228.8,14.07,-1,-0.0622877620606025,0.99929626941726,0,0.599577761650356,10,1.0555555555555556,0.1111111111111111,P1 O2,de-protonated,0,-9999,C18 H19 O2 P1,18,19,2,-9999,1,-9999,-9999,-9999,-9999,-9999
90,297.141881,297.1417879197193,297.1415726114491,2155781,-9999,506586.7,33.82,-1,0.7245982726342349,0.909128982149766,0,0.5454773892898596,1,2.4444444444444446,0.7777777777777778,N4 O7,de-protonated,0,-9999,C9 H22 O7 N4,9,22,7,4,-9999,-9999,-9999,-9999,-9999,-9999
101,300.200391,300.2003002554024,300.2002739647791,1453604.8,-9999,585458,22.16,-1,0.08757694633233579,0.9986093070151776,0,0.5991655842091066,2,1.9375,0.125,N1 S1 O2,de-protonated,0,-9999,C16 H31 O2 N1 S1,16,31,2,1,-9999,1,-9999,-9999,-9999,-9999
108,302.073735,302.0736456860133,302.07375329515907,3212247,-9999,524063.2,50.95,-1,-0.35623467636506456,0.9772366757018816,0,0.5863420054211289,0,2.3333333333333335,0.6666666666666666,N1 S2 O6,de-protonated,0,-9999,C9 H21 O6 N1 S2,9,21,6,1,-9999,2,-9999,-9999,-9999,-9999
108,302.073735,302.0736456860133,302.07337317263915,3212247,-9999,524063.2,50.95,-1,0.902142983700892,0.8627121545511418,0,0.5176272927306851,5,1.6363636363636365,0.2727272727272727,N3 S1 P1 O3,de-protonated,0,-9999,C11 H18 O3 N3 P1 S1,11,18,3,3,1,1,-9999,-9999,-9999,-9999
113,304.070776,304.07068821108766,304.0703957924891,980759.3,-9999,611755.3,14.2,-1,0.9616805931208257,0.8455152202712259,0,0.5073091321627355,5,1.6,0.6,N3 P1 O6,de-protonated,0,-9999,C10 H16 O6 N3 P1,10,16,6,3,1,-9999,-9999,-9999,-9999,-9999
114,305.059618,305.0595309662336,305.0597715379191,1696119.6,-9999,510234.8,25.98,-1,-0.7886050799979464,0.8932912798258371,0,0.5359747678955022,14,0.6875,0.0625,N4 P1 O1,de-protonated,0,-9999,C16 H11 O1 N4 P1,16,11,1,4,1,-9999,-9999,-9999,-9999,-9999
115,305.074279,305.0741919774297,305.07388697317907,1041465.1,-9999,508285.9,15.2,-1,0.9997717393390142,0.8341301275381098,0,0.5004780765228658,5,1.5555555555555556,0.8888888888888888,N4 O8,de-protonated,0,-9999,C9 H14 O8 N4,9,14,8,4,-9999,-9999,-9999,-9999,-9999,-9999
130,309.181761,309.18167711417806,309.1819808727991,1682578.6,-9999,546420.3,25.54,-1,-0.9824590041969344,0.8393403994646705,0,0.5036042396788023,5,1.625,0.25,N2 O4,de-protonated,0,-9999,C16 H26 O4 N2,16,26,4,2,-9999,-9999,-9999,-9999,-9999,-9999
136,311.176306,311.17622363734625,311.1765015691991,36811360,-9999,467395.5,599.48,-1,-0.8931646555831823,0.8797498527264043,0.9872756197162448,0.9227601595223404,9,1.263157894736842,0.10526315789473684,N2 O2,de-protonated,0,-9999,C19 H24 O2 N2,19,24,2,2,-9999,-9999,-9999,-9999,-9999,-9999
139,312.179693,312.1796114035998,312.1798564042691,6894281,-9999,491320.5,109.79,-1,-0.7848061439963514,0.8942606433569321,0.9872756197162448,0.9314666339006572,9,1.3333333333333333,0.1111111111111111,13C1 N2 O2,de-protonated,1,136,C18 H24 O2 N2 13C1,18,24,2,2,-9999,-9999,1,-9999,-9999,-9999
147,314.179855,314.1797749310574,314.17953851988904,886430.6,-9999,549967.8,12.43,-1,0.7524715628745051,0.9023627416039376,0,0.5414176449623626,3,1.8125,0.1875,N1 S1 O3,de-protonated,0,-9999,C16 H29 O3 N1 S1,16,29,3,1,-9999,1,-9999,-9999,-9999,-9999
148,314.216297,314.216216958887,314.2159240292391,1092642.5,-9999,621523.5,15.77,-1,0.9322558963788524,0.8541083284435349,0,0.5124649970661209,2,1.9411764705882353,0.1176470588235294,N1 S1 O2,de-protonated,0,-9999,C17 H33 O2 N1 S1,17,33,2,1,-9999,1,-9999,-9999,-9999,-9999
156,316.159124,316.15904544255983,316.15880307499907,2274423.8,-9999,457547.5,34.91,-1,0.7666007031956643,0.8988553540368491,0,0.5393132124221095,3,1.8,0.26666666666666666,N1 S1 O4,de-protonated,0,-9999,C15 H27 O4 N1 S1,15,27,4,1,-9999,1,-9999,-9999,-9999,-9999
157,316.195529,316.19545047036115,316.19518858434907,1271419.8,-9999,635236.5,18.66,-1,0.8282416100505017,0.8829639327275052,0,0.5297783596365031,2,1.9375,0.1875,N1 S1 O3,de-protonated,0,-9999,C16 H31 O3 N1 S1,16,31,3,1,-9999,1,-9999,-9999,-9999,-9999
