Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
10,241.045729,241.0457503129907,241.04576144308905,2256088,-9999,617146.3,38.3,-1,-0.04617421310788533,0.9996132157050588,0,0.5997679294230351,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,-9999
20,251.077877,251.077891345802,251.07811039978907,2456310.5,-9999,647290.4,41.32,-1,-0.8724535433702274,0.870999185351384,0,0.5225995112108304,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999
28,255.059794,255.05980558041543,255.05975773726908,1848051.3,-9999,673231.7,30.44,-1,0.1875762244919204,0.9936360929845752,0,0.5961816557907452,10,0.8571428571428571,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H12 O1 N2 S1,14,12,1,2,-9999,1,-9999,-9999,-9999
30,255.061601,255.0616125791605,255.0614115075491,23336052,-9999,536212.2,407.63,-1,0.7883262709619548,0.58698944670246,0.9434941113226076,0.7295913125505191,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999
36,256.064427,256.06443788271173,256.0645225657191,940559.3,-9999,896686.6,14.51,-1,-0.3307096449586323,0.9803507750341665,0,0.5882104650204998,10,0.9230769230769232,0.07692307692307693,N3 P1 O1,de-protonated,0,-9999,C13 H12 O1 N3 P1,13,12,1,3,1,-9999,-9999,-9999,-9999
37,256.064982,256.06499288232624,256.0647663426191,2366991.5,-9999,498347.3,39.55,-1,0.884696908324578,0.5784038626908327,0.9434941113226076,0.7244399621435427,5,1.5454545454545454,0.18181818181818185,13C1 S1 P1 O2,de-protonated,1,30,C11 H17 O2 P1 S1 13C1,11,17,2,-9999,1,1,1,-9999,-9999
37,256.064982,256.06499288232624,256.06490268823904,2366991.5,-9999,498347.3,39.55,-1,0.35223135324600646,0.9777397185934402,0,0.5866438311560641,5,1.3636363636363635,0.3636363636363637,N1 S1 O4,de-protonated,0,-9999,C11 H15 O4 N1 S1,11,15,4,1,-9999,1,-9999,-9999,-9999
45,259.100372,259.10038077428965,259.1005737224391,13293274,-9999,511151.7,229.7,-1,-0.7446843774797763,0.8935927123100579,0.9785231815926438,0.9275649000230924,8,1.2142857142857142,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H17 O1 N2 P1,14,17,1,2,1,-9999,-9999,-9999,-9999
51,260.103705,260.1037130774887,260.1039285575091,1643501,-9999,554865,26.65,-1,-0.828438161662091,0.882911765333671,0.9785231815926438,0.9211563318372602,8,1.3076923076923077,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,45,C13 H17 O1 N2 P1 13C1,13,17,1,2,1,-9999,1,-9999,-9999
60,263.164187,263.1641929520261,263.1642366087091,848160.1,-9999,885587.6,12.69,-1,-0.16589139747414064,0.995018986775412,0,0.5970113920652472,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,-9999,-9999
62,265.040562,265.0405666489095,265.0407363694891,1678753.6,-9999,516948.6,26.86,-1,-0.6403565803925588,0.9282963798745876,0,0.5569778279247525,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999
