Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
9,233.084937,233.0849468360137,233.0849236579791,2317629.5,-9999,621669.5,39.74,-1,0.09944029946715152,0.998207376353255,0,0.5989244258119529,7,1.25,0.08333333333333333,N2 P1 O1,de-protonated,0,-9999,C12 H15 O1 N2 P1,12,15,1,2,1,-9999,-9999,-9999,N/A,-9999
20,241.136075,241.13608516371315,241.13629052652908,889873.4,-9999,690824.1,13.84,-1,-0.8516462432289602,0.8766872423888682,0,0.5260123454333209,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,N/A,-9999
21,241.136236,241.1362461637197,241.13629052652908,950049.4,-9999,862114.3,14.91,-1,-0.18397400606679748,0.9938774286459124,0,0.5963264571875474,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,N/A,-9999
24,243.050787,243.05079724164625,243.05102627142907,797991.8,-9999,590488.7,12.15,-1,-0.942311523340737,0.8511920129400483,0,0.510715207764029,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999
29,245.048602,245.0486123229618,245.0485381486291,6072890,-9999,640601.2,105.57,-1,0.30269241047474155,0.4917563059689262,0.8851212310995797,0.6491022760211876,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,N/A,-9999
31,245.085002,245.08501232444337,245.0849236579791,2409920,-9999,665945.7,40.7,-1,0.3617785335621929,0.9765311038833396,0,0.5859186623300038,8,1.1538461538461535,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H15 O1 N2 P1,13,15,1,2,1,-9999,-9999,-9999,N/A,-9999
36,249.149363,249.149373489872,249.14961811544907,952612.9,-9999,662253.7,14.81,-1,-0.9818420712284824,0.8395249799306034,0,0.503714987958362,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
38,251.078238,251.07824856838155,251.07811039978907,915679.1,-9999,727652.3,14.09,-1,0.5503012280341554,0.946534018848278,0,0.5679204113089668,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,N/A,-9999
39,251.092281,251.09229156895313,251.09249716120908,813089.4,-9999,616088.6,12.29,-1,-0.8187909167993698,0.8854612635717451,0,0.5312767581430471,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999
45,251.131984,251.1319945705691,251.1318738513591,42510888,-9999,640205.9,744.4,-1,0.4807004708371427,0.958698286541466,0.9847572854719598,0.9691218861136636,5,1.6153846153846154,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H21 O1 N2 P1,13,21,1,2,1,-9999,-9999,-9999,N/A,-9999
47,252.13534,252.135350611408,252.13522868642912,5148617,-9999,614675.3,88.41,-1,0.483569787212357,0.9584576381389388,0.9847572854719598,0.9689774970721472,5,1.75,0.08333333333333333,13C1 N2 P1 O1,de-protonated,1,45,C12 H21 O1 N2 P1 13C1,12,21,1,2,1,-9999,1,-9999,N/A,-9999
47,252.13534,252.135350611408,252.13536503204907,5148617,-9999,614675.3,88.41,-1,-0.05719404361795258,0.9994066286791428,0,0.5996439772074856,5,1.5833333333333333,0.25,N3 O3,de-protonated,0,-9999,C12 H19 O3 N3,12,19,3,3,-9999,-9999,-9999,-9999,N/A,-9999
48,252.998677,252.99868764654772,252.99882850628907,1074386.6,-9999,783428,16.87,-1,-0.5567604489782829,0.9453066918269928,0,0.5671840150961955,3,2.2,0.4,N4 S2 P1 O2,de-protonated,0,-9999,C5 H11 O2 N4 P1 S2,5,11,2,4,1,2,-9999,-9999,N/A,-9999
49,253.035095,253.03510564803003,253.0352140156391,911192.4,-9999,860669.6,14.01,-1,-0.42827086129536646,0.9672671260279032,0,0.580360275616742,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999,N/A,-9999
