Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
20,166.992004,166.99191642610845,166.99207209899905,1253217.1,-9999,607572.6,21.85,-1,-0.932217252249562,0.8541194947433252,0,0.512471696845995,6,0.6666666666666666,0.3333333333333333,N2 S1 O2,de-protonated,0,-9999,C6 H4 O2 N2 S1,6,4,2,2,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
21,166.992177,166.99208942615817,166.99207209899905,1714847.1,-9999,866769.3,30.64,-1,0.10376036964001677,0.9980483914266862,0,0.5988290348560117,6,0.6666666666666666,0.3333333333333333,N2 S1 O2,de-protonated,0,-9999,C6 H4 O2 N2 S1,6,4,2,2,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
70,189.088025,189.08794377777656,189.08808048603908,852564.6,-9999,1092174.6,14.18,-1,-0.7229872034511611,0.909513777337012,0,0.5457082664022072,2,2,0.5714285714285714,N2 O4,de-protonated,0,-9999,C7 H14 O4 N2,7,14,4,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
116,241.134561,241.1344947389464,241.1346367562491,1328290.9,-9999,834553.8,21.7,-1,-0.5889543891468346,0.9390011163356412,0,0.5634006698013846,8,1.2,0.06666666666666667,N2 O1,de-protonated,0,-9999,C15 H18 O1 N2,15,18,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
117,241.134815,241.13474873901944,241.1346367562491,1636770.9,-9999,620828.4,27.21,-1,0.46439935731032983,0.9616233328926552,0,0.5769739997355932,8,1.2,0.06666666666666667,N2 O1,de-protonated,0,-9999,C15 H18 O1 N2,15,18,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
130,245.046962,245.0468968635957,245.0468843783491,1157020.9,-9999,797689.8,18.57,-1,0.05095043996738584,0.9995290796845122,0,0.5997174478107073,14,0.42857142857142855,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H6 O1 N4,14,6,1,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
178,262.972744,262.972684016497,262.9725965012191,1505834.8,-9999,394037.8,24.08,-1,0.3327923863178108,0.980104988279328,0,0.5880629929675967,14,0.3333333333333333,0.06666666666666667,S1 P1 O1,de-protonated,0,-9999,C15 H5 O1 P1 S1,15,5,1,-9999,1,1,-9999,-9999,-9999,N/A,-9999,-9999
181,262.990588,262.99052802162646,262.9903545659591,2576621,-9999,600830,42.62,-1,0.659551441214859,0.9241030857169016,0,0.554461851430141,14,0.3333333333333333,0.2,P1 O3,de-protonated,0,-9999,C15 H5 O3 P1,15,5,3,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
186,265.119299,265.11923963354053,265.1193806149591,1525500.4,-9999,606063.1,24.25,-1,-0.5317657963237201,0.9499849588929192,0,0.5699909753357515,6,1.3846153846153846,0.3076923076923077,N2 O4,de-protonated,0,-9999,C13 H18 O4 N2,13,18,4,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
187,265.119613,265.11955363363074,265.1193806149591,1189884.4,-9999,801269.5,18.48,-1,0.6526066531184866,0.9256323357882889,0,0.5553794014729733,6,1.3846153846153846,0.3076923076923077,N2 O4,de-protonated,0,-9999,C13 H18 O4 N2,13,18,4,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
188,265.144574,265.14451464080594,265.1445327350191,1636607.5,-9999,625413.2,26.16,-1,-0.06824282952329257,0.9991553351961528,0,0.5994932011176917,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
197,266.987182,266.9871231704776,266.9869867185691,1249955.5,-9999,424605.2,19.51,-1,0.5110807467003348,0.953710571902016,0,0.5722263431412096,13,0.3076923076923077,0.2307692307692308,N2 S1 O3,de-protonated,0,-9999,C13 H4 O3 N2 S1,13,4,3,2,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
205,269.12935,269.12929178625996,269.1295513758191,3409637.5,-9999,523170.1,56.23,-1,-0.9645524166220032,0.8446669702413897,0,0.5068001821448338,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
206,269.12963,269.1295717863405,269.1295513758191,3569381.5,-9999,458906.7,58.95,-1,0.07583901973614883,0.9989569319276916,0,0.599374159156615,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
217,270.998478,270.99842032355485,270.9981598010291,864704.7,-9999,742248.8,12.79,-1,0.9613442613602882,0.8456144526768851,0,0.507368671606131,2,2.1666666666666665,0.6666666666666666,N2 S2 P1 O4,de-protonated,0,-9999,C6 H13 O4 N2 P1 S2,6,13,4,2,1,2,-9999,-9999,-9999,N/A,-9999,-9999
236,279.09857,279.0985146519875,279.0986451700691,1154116.8,-9999,624408.8,17.45,-1,-0.4676414016247584,0.961096232161164,0,0.5766577392966983,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
237,279.098963,279.09890765210054,279.0986451700691,1169860.9,-9999,566171.4,17.71,-1,0.9404632948211648,0.851729629368756,0,0.5110377776212536,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
